date,open,high,low,close,volume
2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098,3459930000.0
2020-01-03,3226.360107,3246.149902,3222.340088,3234.850098,3484700000.0
2020-01-06,3217.550049,3246.840088,3214.639893,3246.280029,3702460000.0
2020-01-07,3241.860107,3244.909912,3232.429932,3237.179932,3435910000.0
2020-01-08,3238.590088,3267.070068,3236.669922,3253.050049,3726840000.0
2020-01-09,3266.030029,3275.580078,3263.669922,3274.699951,3641230000.0
2020-01-10,3281.810059,3282.98999,3260.860107,3265.350098,3214580000.0
2020-01-13,3271.129883,3288.129883,3268.429932,3288.129883,3459390000.0
2020-01-14,3285.350098,3294.25,3277.189941,3283.149902,3687620000.0
2020-01-15,3282.27002,3298.659912,3280.689941,3289.290039,3721490000.0
2020-01-16,3302.969971,3317.110107,3302.820068,3316.810059,3540580000.0
2020-01-17,3323.659912,3329.879883,3318.860107,3329.620117,3726220000.0
2020-01-21,3321.030029,3329.790039,3316.610107,3320.790039,4104840000.0
2020-01-22,3330.02002,3337.77002,3320.040039,3321.75,3623780000.0
2020-01-23,3315.77002,3326.879883,3301.870117,3325.540039,3766710000.0
2020-01-24,3333.100098,3333.179932,3281.530029,3295.469971,3708780000.0
2020-01-27,3247.159912,3258.850098,3234.5,3243.629883,3831050000.0
2020-01-28,3255.350098,3285.780029,3253.219971,3276.23999,3531570000.0
2020-01-29,3289.459961,3293.469971,3271.889893,3273.399902,3600250000.0
2020-01-30,3256.449951,3285.909912,3242.800049,3283.659912,3790350000.0
2020-01-31,3282.330078,3282.330078,3214.679932,3225.52002,4529700000.0
2020-02-03,3235.659912,3268.439941,3235.659912,3248.919922,3760460000.0
2020-02-04,3280.610107,3306.919922,3280.610107,3297.590088,3996900000.0
2020-02-05,3324.909912,3337.580078,3313.75,3334.689941,4121480000.0
2020-02-06,3344.919922,3347.959961,3334.389893,3345.780029,3887250000.0
2020-02-07,3335.540039,3341.419922,3322.120117,3327.709961,3733920000.0
2020-02-10,3318.280029,3352.26001,3317.77002,3352.090088,3462730000.0
2020-02-11,3365.870117,3375.629883,3352.719971,3357.75,3762940000.0
2020-02-12,3370.5,3381.469971,3369.719971,3379.449951,3930910000.0
2020-02-13,3365.899902,3385.090088,3360.52002,3373.939941,3500890000.0
2020-02-14,3378.080078,3380.689941,3366.149902,3380.159912,3419700000.0
2020-02-18,3369.040039,3375.01001,3355.610107,3370.290039,3750400000.0
2020-02-19,3380.389893,3393.52002,3378.830078,3386.149902,3614200000.0
2020-02-20,3380.449951,3389.149902,3341.02002,3373.22998,4019180000.0
2020-02-21,3360.5,3360.76001,3328.449951,3337.75,3908780000.0
2020-02-24,3257.610107,3259.810059,3214.649902,3225.889893,4851160000.0
2020-02-25,3238.939941,3246.98999,3118.77002,3128.209961,5596760000.0
2020-02-26,3139.899902,3182.51001,3108.98999,3116.389893,5484650000.0
2020-02-27,3062.540039,3097.070068,2977.389893,2978.76001,7064710000.0
2020-02-28,2916.899902,2959.719971,2855.840088,2954.219971,8569570000.0
2020-03-02,2974.280029,3090.959961,2945.189941,3090.22998,6381330000.0
2020-03-03,3096.459961,3136.719971,2976.629883,3003.370117,6376510000.0
2020-03-04,3045.75,3130.969971,3034.379883,3130.120117,5073020000.0
2020-03-05,3075.699951,3083.040039,2999.830078,3023.939941,5579290000.0
2020-03-06,2954.199951,2985.929932,2901.540039,2972.370117,6555240000.0
2020-03-09,2863.889893,2863.889893,2734.429932,2746.560059,8441290000.0
2020-03-10,2813.47998,2882.590088,2734.0,2882.22998,7642040000.0
2020-03-11,2825.600098,2825.600098,2707.219971,2741.379883,7431200000.0
2020-03-12,2630.860107,2660.949951,2478.860107,2480.639893,8850810000.0
2020-03-13,2569.98999,2711.330078,2492.370117,2711.02002,8299070000.0
2020-03-16,2508.590088,2562.97998,2380.939941,2386.129883,7805450000.0
2020-03-17,2425.659912,2553.929932,2367.040039,2529.189941,8370250000.0
2020-03-18,2436.5,2453.570068,2280.52002,2398.100098,8799300000.0
2020-03-19,2393.47998,2466.969971,2319.780029,2409.389893,7956100000.0
2020-03-20,2431.939941,2453.01001,2295.560059,2304.919922,9053950000.0
2020-03-23,2290.709961,2300.72998,2191.860107,2237.399902,7411380000.0
2020-03-24,2344.439941,2449.709961,2344.439941,2447.330078,7563150000.0
2020-03-25,2457.77002,2571.419922,2407.530029,2475.560059,8300010000.0
2020-03-26,2501.290039,2637.01001,2500.719971,2630.070068,7766990000.0
2020-03-27,2555.870117,2615.909912,2520.02002,2541.469971,6201670000.0
2020-03-30,2558.97998,2631.800049,2545.280029,2626.649902,5751120000.0
2020-03-31,2614.689941,2641.389893,2571.149902,2584.590088,6576210000.0
2020-04-01,2498.080078,2522.75,2447.48999,2470.5,5964000000.0
2020-04-02,2458.540039,2533.219971,2455.790039,2526.899902,6464190000.0
2020-04-03,2514.919922,2538.179932,2459.959961,2488.649902,6096970000.0
2020-04-06,2578.280029,2676.850098,2574.570068,2663.679932,6403840000.0
2020-04-07,2738.649902,2756.889893,2657.669922,2659.409912,7050410000.0
2020-04-08,2685.0,2760.75,2663.300049,2749.97998,5875710000.0
2020-04-09,2776.98999,2818.570068,2762.360107,2789.820068,7899550000.0
2020-04-13,2782.459961,2782.459961,2721.169922,2761.629883,5319530000.0
2020-04-14,2805.100098,2851.850098,2805.100098,2846.060059,5615730000.0
2020-04-15,2795.639893,2801.879883,2761.540039,2783.360107,5208000000.0
2020-04-16,2799.340088,2806.51001,2764.320068,2799.550049,5228810000.0
2020-04-17,2842.429932,2879.219971,2830.879883,2874.560059,5804810000.0
2020-04-20,2845.620117,2868.97998,2820.429932,2823.159912,5228630000.0
2020-04-21,2784.810059,2785.540039,2727.100098,2736.560059,5121010000.0
2020-04-22,2787.889893,2815.100098,2775.949951,2799.310059,5084920000.0
2020-04-23,2810.419922,2844.899902,2794.26001,2797.800049,5773530000.0
2020-04-24,2812.639893,2842.709961,2791.76001,2836.73999,5382810000.0
2020-04-27,2854.649902,2887.719971,2852.889893,2878.47998,5203930000.0
2020-04-28,2909.959961,2921.149902,2860.709961,2863.389893,5691160000.0
2020-04-29,2918.459961,2954.860107,2912.159912,2939.51001,6645640000.0
2020-04-30,2930.909912,2930.909912,2892.469971,2912.429932,6544980000.0
2020-05-01,2869.090088,2869.090088,2821.610107,2830.709961,4759810000.0
2020-05-04,2815.01001,2844.23999,2797.850098,2842.73999,4735930000.0
2020-05-05,2868.879883,2898.22998,2863.550049,2868.439941,5140290000.0
2020-05-06,2883.139893,2891.110107,2847.649902,2848.419922,4892570000.0
2020-05-07,2878.26001,2901.919922,2876.47998,2881.189941,5178790000.0
2020-05-08,2908.830078,2932.159912,2902.879883,2929.800049,4876030000.0
2020-05-11,2915.459961,2944.25,2903.439941,2930.189941,4819730000.0
2020-05-12,2939.5,2945.820068,2869.590088,2870.120117,5119630000.0
2020-05-13,2865.860107,2874.139893,2793.149902,2820.0,6151650000.0
2020-05-14,2794.540039,2852.800049,2766.639893,2852.5,5651130000.0
2020-05-15,2829.949951,2865.01001,2816.780029,2863.699951,5507700000.0
2020-05-18,2913.860107,2968.090088,2913.860107,2953.909912,6373670000.0
2020-05-19,2948.590088,2964.209961,2922.350098,2922.939941,4984330000.0
2020-05-20,2953.629883,2980.290039,2953.629883,2971.610107,5005380000.0
2020-05-21,2969.949951,2978.5,2938.570068,2948.51001,4976620000.0
2020-05-22,2948.050049,2956.76001,2933.590088,2955.449951,3970860000.0
2020-05-26,3004.080078,3021.719971,2988.169922,2991.77002,5848500000.0
2020-05-27,3015.649902,3036.25,2969.75,3036.129883,6398000000.0
2020-05-28,3046.610107,3068.669922,3023.399902,3029.72998,5447020000.0
2020-05-29,3025.169922,3049.169922,2998.610107,3044.310059,7297550000.0
2020-06-01,3038.780029,3062.179932,3031.540039,3055.72998,4684170000.0
2020-06-02,3064.780029,3081.070068,3051.639893,3080.820068,5197150000.0
2020-06-03,3098.899902,3130.939941,3098.899902,3122.870117,6005560000.0
2020-06-04,3111.560059,3128.909912,3090.409912,3112.350098,6451290000.0
2020-06-05,3163.840088,3211.719971,3163.840088,3193.929932,8639300000.0
2020-06-08,3199.919922,3233.129883,3196.0,3232.389893,8498300000.0
2020-06-09,3213.320068,3222.709961,3193.110107,3207.179932,6410930000.0
2020-06-10,3213.419922,3223.27002,3181.48999,3190.139893,6598870000.0
2020-06-11,3123.530029,3123.530029,2999.48999,3002.100098,7037320000.0
2020-06-12,3071.040039,3088.419922,2984.469971,3041.310059,5845330000.0
2020-06-15,2993.76001,3079.76001,2965.659912,3066.590088,5757480000.0
2020-06-16,3131.0,3153.449951,3076.060059,3124.73999,5845810000.0
2020-06-17,3136.129883,3141.159912,3108.030029,3113.48999,4560450000.0
2020-06-18,3101.639893,3120.0,3093.51001,3115.340088,4448690000.0
2020-06-19,3140.290039,3155.530029,3083.110107,3097.73999,8346650000.0
2020-06-22,3094.419922,3120.919922,3079.389893,3117.860107,4686690000.0
2020-06-23,3138.699951,3154.899902,3127.120117,3131.290039,4711850000.0
2020-06-24,3114.399902,3115.01001,3032.129883,3050.330078,5597680000.0
2020-06-25,3046.600098,3086.25,3024.01001,3083.76001,4847690000.0
2020-06-26,3073.199951,3073.72998,3004.629883,3009.050049,8107850000.0
2020-06-29,3018.590088,3053.889893,2999.73999,3053.23999,4473970000.0
2020-06-30,3050.199951,3111.51001,3047.830078,3100.290039,4705850000.0
2020-07-01,3105.919922,3128.439941,3101.169922,3115.860107,4449230000.0
2020-07-02,3143.639893,3165.810059,3124.52002,3130.01001,4197720000.0
2020-07-06,3155.290039,3182.590088,3155.290039,3179.719971,4759160000.0
2020-07-07,3166.439941,3184.149902,3142.929932,3145.320068,4571330000.0
2020-07-08,3153.070068,3171.800049,3136.530029,3169.939941,4937310000.0
2020-07-09,3176.169922,3179.780029,3115.699951,3152.050049,4843650000.0
2020-07-10,3152.469971,3186.820068,3136.219971,3185.040039,4524190000.0
2020-07-13,3205.080078,3235.320068,3149.429932,3155.219971,4902440000.0
2020-07-14,3141.110107,3200.949951,3127.659912,3197.52002,4507140000.0
2020-07-15,3225.97998,3238.280029,3200.76001,3226.560059,4686830000.0
2020-07-16,3208.360107,3220.389893,3198.590088,3215.570068,3972860000.0
2020-07-17,3224.209961,3233.52002,3205.649902,3224.72998,4012850000.0
2020-07-20,3224.290039,3258.610107,3215.159912,3251.840088,3979340000.0
2020-07-21,3268.52002,3277.290039,3247.77002,3257.300049,4556610000.0
2020-07-22,3254.860107,3279.320068,3253.100098,3276.02002,4267160000.0
2020-07-23,3271.639893,3279.98999,3222.659912,3235.659912,4296760000.0
2020-07-24,3218.580078,3227.26001,3200.050049,3215.629883,3689410000.0
2020-07-27,3219.840088,3241.429932,3214.25,3239.409912,3970310000.0
2020-07-28,3234.27002,3243.719971,3216.169922,3218.439941,4053180000.0
2020-07-29,3227.219971,3264.73999,3227.219971,3258.439941,4478200000.0
2020-07-30,3231.76001,3250.919922,3204.129883,3246.219971,4264920000.0
2020-07-31,3270.449951,3272.169922,3220.26001,3271.120117,5007530000.0
2020-08-03,3288.26001,3302.72998,3284.530029,3294.610107,4438940000.0
2020-08-04,3289.919922,3306.840088,3286.370117,3306.51001,4414380000.0
2020-08-05,3317.370117,3330.77002,3317.370117,3327.77002,4535060000.0
2020-08-06,3323.169922,3351.030029,3318.139893,3349.159912,4278930000.0
2020-08-07,3340.050049,3352.540039,3328.719971,3351.280029,4110030000.0
2020-08-10,3356.040039,3363.290039,3335.439941,3360.469971,4327920000.0
2020-08-11,3370.340088,3381.01001,3326.439941,3333.689941,4880540000.0
2020-08-12,3355.459961,3387.889893,3355.459961,3380.350098,3772250000.0
2020-08-13,3372.949951,3387.23999,3363.350098,3373.429932,3438730000.0
2020-08-14,3368.659912,3378.51001,3361.639893,3372.850098,3200060000.0
2020-08-17,3380.860107,3387.590088,3379.219971,3381.98999,3460330000.0
2020-08-18,3387.040039,3395.060059,3370.149902,3389.780029,3669550000.0
2020-08-19,3392.51001,3399.540039,3369.659912,3374.850098,3679480000.0
2020-08-20,3360.47998,3390.800049,3354.689941,3385.51001,3431040000.0
2020-08-21,3386.01001,3399.959961,3379.310059,3397.159912,3505010000.0
2020-08-24,3418.090088,3432.090088,3413.129883,3431.280029,3743410000.0
2020-08-25,3435.949951,3444.209961,3425.840088,3443.620117,3627650000.0
2020-08-26,3449.969971,3481.070068,3444.149902,3478.72998,3780530000.0
2020-08-27,3485.139893,3501.379883,3468.350098,3484.550049,3955890000.0
2020-08-28,3494.689941,3509.22998,3484.320068,3508.01001,3868510000.0
2020-08-31,3509.72998,3514.77002,3493.25,3500.310059,4348280000.0
2020-09-01,3507.439941,3528.030029,3494.600098,3526.649902,4101490000.0
2020-09-02,3543.76001,3588.110107,3535.22998,3580.840088,4295640000.0
2020-09-03,3564.73999,3564.850098,3427.409912,3455.060059,4911830000.0
2020-09-04,3453.600098,3479.149902,3349.629883,3426.959961,4438720000.0
2020-09-08,3371.879883,3379.969971,3329.27002,3331.840088,4694330000.0
2020-09-09,3369.820068,3424.77002,3366.840088,3398.959961,3932520000.0
2020-09-10,3412.560059,3425.550049,3329.25,3339.189941,4208630000.0
2020-09-11,3352.699951,3368.949951,3310.469971,3340.969971,3710090000.0
2020-09-14,3363.560059,3402.929932,3363.560059,3383.540039,3839580000.0
2020-09-15,3407.72998,3419.47998,3389.25,3401.199951,4057190000.0
2020-09-16,3411.22998,3428.919922,3384.449951,3385.48999,4718900000.0
2020-09-17,3346.860107,3375.169922,3328.820068,3357.01001,4379840000.0
2020-09-18,3357.379883,3362.27002,3292.399902,3319.469971,7076400000.0
2020-09-21,3285.570068,3285.570068,3229.100098,3281.060059,4836070000.0
2020-09-22,3295.75,3320.310059,3270.949951,3315.570068,3974510000.0
2020-09-23,3320.110107,3323.350098,3232.570068,3236.919922,4378650000.0
2020-09-24,3226.139893,3278.699951,3209.449951,3246.590088,4601920000.0
2020-09-25,3236.659912,3306.879883,3228.439941,3298.459961,3803330000.0
2020-09-28,3333.899902,3360.73999,3332.909912,3351.600098,3950910000.0
2020-09-29,3350.919922,3357.919922,3327.540039,3335.469971,3661590000.0
2020-09-30,3341.209961,3393.560059,3340.469971,3363.0,4738640000.0
2020-10-01,3385.870117,3397.179932,3361.389893,3380.800049,4076340000.0
2020-10-02,3338.939941,3369.100098,3323.689941,3348.419922,3975180000.0
2020-10-05,3367.27002,3409.570068,3367.27002,3408.600098,3692720000.0
2020-10-06,3408.73999,3431.560059,3354.540039,3360.969971,4453390000.0
2020-10-07,3384.560059,3426.26001,3384.560059,3419.439941,3814750000.0
2020-10-08,3434.280029,3447.280029,3428.149902,3446.830078,3867640000.0
2020-10-09,3459.669922,3482.340088,3458.070068,3477.139893,3944090000.0
2020-10-12,3500.02002,3549.850098,3499.610107,3534.219971,3435760000.0
2020-10-13,3534.01001,3534.01001,3500.860107,3511.929932,3611100000.0
2020-10-14,3515.469971,3527.939941,3480.550049,3488.669922,3858510000.0
2020-10-15,3453.719971,3489.080078,3440.889893,3483.340088,3724550000.0
2020-10-16,3493.5,3515.76001,3480.449951,3483.810059,4688030000.0
2020-10-19,3493.659912,3502.419922,3419.929932,3426.919922,4091080000.0
2020-10-20,3439.379883,3476.929932,3435.649902,3443.120117,3917850000.0
2020-10-21,3439.909912,3464.860107,3433.060059,3435.560059,4103960000.0
2020-10-22,3438.5,3460.530029,3415.340088,3453.48999,4172060000.0
2020-10-23,3464.899902,3466.459961,3440.449951,3465.389893,3651600000.0
2020-10-26,3441.419922,3441.419922,3364.860107,3400.969971,4002210000.0
2020-10-27,3403.149902,3409.51001,3388.709961,3390.679932,3962400000.0
2020-10-28,3342.47998,3342.47998,3268.889893,3271.030029,5139970000.0
2020-10-29,3277.169922,3341.050049,3259.820068,3310.110107,4911860000.0
2020-10-30,3293.590088,3304.929932,3233.939941,3269.959961,4843930000.0
2020-11-02,3296.199951,3330.139893,3279.73999,3310.23999,4314690000.0
2020-11-03,3336.25,3389.48999,3336.25,3369.159912,4241380000.0
2020-11-04,3406.459961,3486.25,3405.169922,3443.439941,4790400000.0
2020-11-05,3485.73999,3529.050049,3485.73999,3510.449951,4858150000.0
2020-11-06,3508.340088,3521.580078,3484.340088,3509.439941,4842460000.0
2020-11-09,3583.040039,3645.98999,3547.47998,3550.5,8570510000.0
2020-11-10,3543.26001,3557.219971,3511.909912,3545.530029,6037470000.0
2020-11-11,3563.219971,3581.159912,3557.0,3572.659912,4635560000.0
2020-11-12,3562.669922,3569.02002,3518.580078,3537.01001,4909660000.0
2020-11-13,3552.570068,3593.659912,3552.570068,3585.149902,4719580000.0
2020-11-16,3600.159912,3628.51001,3600.159912,3626.909912,5295510000.0
2020-11-17,3610.310059,3623.110107,3588.679932,3609.530029,4812180000.0
2020-11-18,3612.090088,3619.090088,3567.330078,3567.790039,5284810000.0
2020-11-19,3559.409912,3585.219971,3543.840088,3581.870117,4363370000.0
2020-11-20,3579.310059,3581.22998,3556.850098,3557.540039,4236370000.0
2020-11-23,3566.820068,3589.810059,3552.77002,3577.590088,5057550000.0
2020-11-24,3594.52002,3642.310059,3594.52002,3635.409912,6280290000.0
2020-11-25,3635.5,3635.5,3617.76001,3629.649902,4910440000.0
2020-11-27,3638.550049,3644.310059,3629.330078,3638.350098,2778390000.0
2020-11-30,3634.179932,3634.179932,3594.389893,3621.629883,6308410000.0
2020-12-01,3645.870117,3678.449951,3645.870117,3662.449951,5418480000.0
2020-12-02,3653.780029,3670.959961,3644.840088,3669.01001,5041250000.0
2020-12-03,3668.280029,3682.72998,3657.169922,3666.719971,5065340000.0
2020-12-04,3670.939941,3699.199951,3670.939941,3699.120117,5099620000.0
2020-12-07,3694.72998,3697.409912,3678.879883,3691.959961,4804500000.0
2020-12-08,3683.050049,3708.449951,3678.830078,3702.25,4584390000.0
2020-12-09,3705.97998,3712.389893,3660.540039,3672.820068,5232800000.0
